temperature,light_intensity,light_dark_ratio,reactor_type,fermentation_mode,open_close_system,reactor_volume,reaction_volume,initial_OD,cultivation_time,special_growth,no3_conc,phosphate_conc,co2_perc,air_bubbling,hco3_conc,nacl_conc,medium_pH,substrate2,substrate2_conc(mg/L),substrate2_enthalpyFormation,genetic_wt,promoterInducer,inducerConc,genetic_mutation,genetic_knockoutSteps,genetic_heterologousInsertion,genetic_precursor,genetic_enzymaticSteps,genetic_heterologousSteps,product,numberC,numberH,numberN,numberO,product_enthalpyFormation,productExporter,cofactorEnhance,pathwayOptimized,OD,growth_rate,product_titer,production_rate,paper,species,product permeability,ko genes,ox genes,OE_nativeSteps,bubbling_speed (ml/min)
28,50,0,1-shakingflask,1-batch,1-open,na,na,0.2,48,fermentative,247,5.43,1,1,0.2,0,7.5,na,0,na,0,na,0,0,0,1-genomic,IPP. DMAPP,2,1,beta-phellandrene,10,16,0,0,-58.67,0,0,0,na,na,21.48648649,0.447635135,31,pcc6803,e,cpc,"cpcb,phls",1,na
28,50,0,1-shakingflask,1-batch,1-open,na,na,0.2,72,na,247,5.43,1,1,0.2,0,7.5,na,0,na,0,na,0,0,1,1-genomic,IPP. DMAPP,2,1,beta-phellandrene,10,16,0,0,-58.67,0,0,0,0.597222222,0.017361111,na,na,31,pcc6803,e,na,"cpcb,phls",1,na
28,50,0,1-shakingflask,1-batch,1-open,na,na,0.2,72,na,247,5.43,1,1,0.2,0,7.5,na,0,na,0,na,0,0,0,1-genomic,IPP. DMAPP,2,1,beta-phellandrene,10,16,0,0,-58.67,0,0,0,0.791666667,0.014467593,na,na,31,pcc6803,e,cpc,"cpcb,phls",1,na
28,170,0,1-shakingflask,1-batch,1-open,na,na,0.2,72,na,247,5.43,1,1,0.2,0,7.5,na,0,na,0,na,0,0,0,1-genomic,IPP. DMAPP,2,1,beta-phellandrene,10,16,0,0,-58.67,0,0,0,1.271186441,0.03319209,na,na,31,pcc6803,e,na,"cpcb,phls",1,na
28,50,0,1-shakingflask,1-batch,1-open,na,na,0.2,72,na,247,5.43,1,1,0.2,0,7.5,na,0,na,1,na,0,0,0,na,IPP. DMAPP,2,0,beta-phellandrene,10,16,0,0,-58.67,0,0,0,1.583333333,0.035300926,na,na,31,pcc6803,e,na,"cpcb,phls",1,na
28,170,0,1-shakingflask,1-batch,1-open,na,na,0.2,72,na,247,5.43,1,1,0.2,0,7.5,na,0,na,0,na,0,0,1,1-genomic,IPP. DMAPP,2,1,beta-phellandrene,10,16,0,0,-58.67,0,0,0,1.813559322,0.028248588,na,na,31,pcc6803,e,na,na,0,na
28,170,0,1-shakingflask,1-batch,1-open,na,na,0.2,72,na,247,5.43,1,1,0.2,0,7.5,na,0,na,1,na,0,0,0,na,IPP. DMAPP,2,0,beta-phellandrene,10,16,0,0,-58.67,0,0,0,2.440677966,0.047316384,na,na,31,pcc6803,e,cpc,"cpcb,phls",1,na
28,50,0,1-shakingflask,1-batch,1-open,na,na,0.2,96,na,247,5.43,1,1,0.2,0,7.5,na,0,na,0,na,0,0,1,1-genomic,IPP. DMAPP,2,1,beta-phellandrene,10,16,0,0,-58.67,0,0,0,0.819444444,0.017361111,na,na,31,pcc6803,e,na,na,0,na
28,50,0,1-shakingflask,1-batch,1-open,na,na,0.2,96,na,247,5.43,1,1,0.2,0,7.5,na,0,na,0,na,0,0,0,1-genomic,IPP. DMAPP,2,1,beta-phellandrene,10,16,0,0,-58.67,0,0,0,0.986111111,0.014467593,na,na,31,pcc6803,e,cpc,"cpcb,phls",1,na
28,170,0,1-shakingflask,1-batch,1-open,na,na,0.2,96,na,247,5.43,1,1,0.2,0,7.5,na,0,na,0,na,0,0,0,1-genomic,IPP. DMAPP,2,1,beta-phellandrene,10,16,0,0,-58.67,0,0,0,2.06779661,0.03319209,na,na,31,pcc6803,e,na,"cpcb,phls",1,na
28,50,0,1-shakingflask,1-batch,1-open,na,na,0.2,96,na,247,5.43,1,1,0.2,0,7.5,na,0,na,1,na,0,0,0,na,IPP. DMAPP,2,0,beta-phellandrene,10,16,0,0,-58.67,0,0,0,2.430555556,0.035300926,na,na,31,pcc6803,e,na,"cpcb,phls",1,na
28,170,0,1-shakingflask,1-batch,1-open,na,na,0.2,96,na,247,5.43,1,1,0.2,0,7.5,na,0,na,0,na,0,0,1,1-genomic,IPP. DMAPP,2,1,beta-phellandrene,10,16,0,0,-58.67,0,0,0,2.474576271,0.028248588,na,na,31,pcc6803,e,na,na,0,na
28,170,0,1-shakingflask,1-batch,1-open,na,na,0.2,96,na,247,5.43,1,1,0.2,0,7.5,na,0,na,1,na,0,0,0,na,IPP. DMAPP,2,0,beta-phellandrene,10,16,0,0,-58.67,0,0,0,3.576271186,0.047316384,na,na,31,pcc6803,e,cpc,"cpcb,phls",1,na
28,50,0,1-shakingflask,1-batch,1-open,na,na,0.2,120,na,247,5.43,1,1,0.2,0,7.5,na,0,na,0,na,0,0,1,1-genomic,IPP. DMAPP,2,1,beta-phellandrene,10,16,0,0,-58.67,0,0,0,1.236111111,0.017361111,na,na,31,pcc6803,e,na,na,0,na
28,50,0,1-shakingflask,1-batch,1-open,na,na,0.2,120,na,247,5.43,1,1,0.2,0,7.5,na,0,na,0,na,0,0,0,1-genomic,IPP. DMAPP,2,1,beta-phellandrene,10,16,0,0,-58.67,0,0,0,1.333333333,0.014467593,na,na,31,pcc6803,e,cpc,"cpcb,phls",1,na
28,170,0,1-shakingflask,1-batch,1-open,na,na,0.2,120,na,247,5.43,1,1,0.2,0,7.5,na,0,na,0,na,0,0,0,1-genomic,IPP. DMAPP,2,1,beta-phellandrene,10,16,0,0,-58.67,0,0,0,2.576271186,0.03319209,na,na,31,pcc6803,e,na,"cpcb,phls",1,na
28,170,0,1-shakingflask,1-batch,1-open,na,na,0.2,120,na,247,5.43,1,1,0.2,0,7.5,na,0,na,0,na,0,0,1,1-genomic,IPP. DMAPP,2,1,beta-phellandrene,10,16,0,0,-58.67,0,0,0,3.101694915,0.028248588,na,na,31,pcc6803,e,na,"cpcb,phls",1,na
28,50,0,1-shakingflask,1-batch,1-open,na,na,0.2,120,na,247,5.43,1,1,0.2,0,7.5,na,0,na,1,na,0,0,0,na,IPP. DMAPP,2,0,beta-phellandrene,10,16,0,0,-58.67,0,0,0,3.180555556,0.035300926,na,na,31,pcc6803,e,cpc,"cpcb,phls",1,na
28,170,0,1-shakingflask,1-batch,1-open,na,na,0.2,120,na,247,5.43,1,1,0.2,0,7.5,na,0,na,1,na,0,0,0,na,IPP. DMAPP,2,0,beta-phellandrene,10,16,0,0,-58.67,0,0,0,4.271186441,0.047316384,na,na,31,pcc6803,e,na,na,0,na
28,50,0,1-shakingflask,1-batch,1-open,na,na,0.2,144,na,247,5.43,1,1,0.2,0,7.5,na,0,na,0,na,0,0,1,1-genomic,IPP. DMAPP,2,1,beta-phellandrene,10,16,0,0,-58.67,0,0,0,1.416666667,0.017361111,na,na,31,pcc6803,e,na,na,0,na
28,50,0,1-shakingflask,1-batch,1-open,na,na,0.2,144,na,247,5.43,1,1,0.2,0,7.5,na,0,na,0,na,0,0,0,1-genomic,IPP. DMAPP,2,1,beta-phellandrene,10,16,0,0,-58.67,0,0,0,1.597222222,0.014467593,na,na,31,pcc6803,e,cpc,"cpcb,phls",1,na
28,170,0,1-shakingflask,1-batch,1-open,na,na,0.2,144,na,247,5.43,1,1,0.2,0,7.5,na,0,na,0,na,0,0,0,1-genomic,IPP. DMAPP,2,1,beta-phellandrene,10,16,0,0,-58.67,0,0,0,3.203389831,0.03319209,na,na,31,pcc6803,e,na,"cpcb,phls",1,na
28,50,0,1-shakingflask,1-batch,1-open,na,na,0.2,144,na,247,5.43,1,1,0.2,0,7.5,na,0,na,1,na,0,0,0,na,IPP. DMAPP,2,0,beta-phellandrene,10,16,0,0,-58.67,0,0,0,3.625,0.035300926,na,na,31,pcc6803,e,na,"cpcb,phls",1,na
28,170,0,1-shakingflask,1-batch,1-open,na,na,0.2,144,na,247,5.43,1,1,0.2,0,7.5,na,0,na,0,na,0,0,1,1-genomic,IPP. DMAPP,2,1,beta-phellandrene,10,16,0,0,-58.67,0,0,0,3.677966102,0.028248588,na,na,31,pcc6803,e,na,na,0,na
28,170,0,1-shakingflask,1-batch,1-open,na,na,0.2,144,na,247,5.43,1,1,0.2,0,7.5,na,0,na,1,na,0,0,0,na,IPP. DMAPP,2,0,beta-phellandrene,10,16,0,0,-58.67,0,0,0,4.627118644,0.047316384,na,na,31,pcc6803,e,cpc,"cpcb,phls",1,na
28,50,0,na,1-batch,na,na,100,0.1,24,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,1,lipid,na,na,na,na,-30000,0,0,0,0.086382114,0.011432927,14.2,37.8,32,pcc6803,b,na,na,0,na
28,50,0,na,1-batch,na,na,100,0.1,24,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,1,free fatty acid,na,na,na,na,-30000,0,0,0,0.086382114,0.011432927,0.56,0.78,32,pcc6803,b,na,glpd,0,na
28,50,0,na,1-batch,na,na,100,0.1,24,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,3,lipid,na,na,na,na,-30000,0,0,0,0.172764228,0.009950881,14.2,40.1,32,pcc6803,b,na,glpd,0,na
28,50,0,na,1-batch,na,na,100,0.1,24,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,3,free fatty acid,na,na,na,na,-30000,0,0,0,0.172764228,0.009950881,0.9,1.55,32,pcc6803,b,na,"aas,glpd,rubisco",0,na
28,50,0,na,1-batch,na,na,100,0.1,24,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,2,lipid,na,na,na,na,-30000,0,0,0,0.18800813,0.005716463,12.8,41.2,32,pcc6803,b,na,"aas,glpd,rubisco",0,na
28,50,0,na,1-batch,na,na,100,0.1,24,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,2,free fatty acid,na,na,na,na,-30000,0,0,0,0.18800813,0.005716463,0.66,1.4,32,pcc6803,b,na,"aas,glpd",0,na
28,50,0,na,1-batch,na,na,100,0.1,24,na,247,5.43,1,0,0.2,0,na,na,0,na,1,na,0,0,0,na,fatty acyl-ACP,3,0,lipid,na,na,na,na,-30000,0,0,0,0.24898374,0.00973916,9.1,28,32,pcc6803,b,na,"aas,glpd",0,na
28,50,0,na,1-batch,na,na,100,0.1,24,na,247,5.43,1,0,0.2,0,na,na,0,na,1,na,0,0,0,na,fatty acyl-ACP,4,0,free fatty acid,na,na,na,na,-30000,0,0,0,0.24898374,0.00973916,0.04,1.46,32,pcc6803,b,na,na,0,na
28,50,0,na,1-batch,na,na,100,0.1,24,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,1,lipid,na,na,na,na,-30000,0,0,0,0.279471545,0.007833672,14.6,45.7,32,pcc6803,b,na,na,0,na
28,50,0,na,1-batch,na,na,100,0.1,24,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,1,free fatty acid,na,na,na,na,-30000,0,0,0,0.279471545,0.007833672,0.63,0.75,32,pcc6803,b,na,aas,0,na
28,50,0,na,1-batch,na,na,100,0.1,48,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,1,lipid,na,na,na,na,-30000,0,0,0,0.137195122,0.011432927,na,37.8,32,pcc6803,b,na,aas,0,na
28,50,0,na,1-batch,na,na,100,0.1,48,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,1,free fatty acid,na,na,na,na,-30000,0,0,0,0.137195122,0.011432927,na,0.78,32,pcc6803,b,na,glpd,0,na
28,50,0,na,1-batch,na,na,100,0.1,48,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,3,lipid,na,na,na,na,-30000,0,0,0,0.294715447,0.009950881,na,40.1,32,pcc6803,b,na,glpd,0,na
28,50,0,na,1-batch,na,na,100,0.1,48,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,3,free fatty acid,na,na,na,na,-30000,0,0,0,0.294715447,0.009950881,na,1.55,32,pcc6803,b,na,"aas,glpd,rubisco",0,na
28,50,0,na,1-batch,na,na,100,0.1,48,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,2,lipid,na,na,na,na,-30000,0,0,0,0.31504065,0.005716463,na,41.2,32,pcc6803,b,na,"aas,glpd,rubisco",0,na
28,50,0,na,1-batch,na,na,100,0.1,48,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,2,free fatty acid,na,na,na,na,-30000,0,0,0,0.31504065,0.005716463,na,1.4,32,pcc6803,b,na,"aas,glpd",0,na
28,50,0,na,1-batch,na,na,100,0.1,48,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,1,lipid,na,na,na,na,-30000,0,0,0,0.416666667,0.007833672,na,45.7,32,pcc6803,b,na,"aas,glpd",0,na
28,50,0,na,1-batch,na,na,100,0.1,48,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,1,free fatty acid,na,na,na,na,-30000,0,0,0,0.416666667,0.007833672,na,0.75,32,pcc6803,b,na,aas,0,na
28,50,0,na,1-batch,na,na,100,0.1,48,na,247,5.43,1,0,0.2,0,na,na,0,na,1,na,0,0,0,na,fatty acyl-ACP,3,0,lipid,na,na,na,na,-30000,0,0,0,0.482723577,0.00973916,na,28,32,pcc6803,b,na,aas,0,na
28,50,0,na,1-batch,na,na,100,0.1,48,na,247,5.43,1,0,0.2,0,na,na,0,na,1,na,0,0,0,na,fatty acyl-ACP,4,0,free fatty acid,na,na,na,na,-30000,0,0,0,0.482723577,0.00973916,na,1.46,32,pcc6803,b,na,na,0,na
28,50,0,na,1-batch,na,na,100,0.1,72,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,1,lipid,na,na,na,na,-30000,0,0,0,0.279471545,0.011432927,na,37.8,32,pcc6803,b,na,na,0,na
28,50,0,na,1-batch,na,na,100,0.1,72,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,1,free fatty acid,na,na,na,na,-30000,0,0,0,0.279471545,0.011432927,na,0.78,32,pcc6803,b,na,glpd,0,na
28,50,0,na,1-batch,na,na,100,0.1,72,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,2,lipid,na,na,na,na,-30000,0,0,0,0.391260163,0.005716463,na,41.2,32,pcc6803,b,na,glpd,0,na
28,50,0,na,1-batch,na,na,100,0.1,72,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,2,free fatty acid,na,na,na,na,-30000,0,0,0,0.391260163,0.005716463,na,1.4,32,pcc6803,b,na,"aas,glpd",0,na
28,50,0,na,1-batch,na,na,100,0.1,72,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,3,lipid,na,na,na,na,-30000,0,0,0,0.447154472,0.009950881,na,40.1,32,pcc6803,b,na,"aas,glpd",0,na
28,50,0,na,1-batch,na,na,100,0.1,72,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,3,free fatty acid,na,na,na,na,-30000,0,0,0,0.447154472,0.009950881,na,1.55,32,pcc6803,b,na,"aas,glpd,rubisco",0,na
28,50,0,na,1-batch,na,na,100,0.1,72,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,1,lipid,na,na,na,na,-30000,0,0,0,0.604674797,0.007833672,na,45.7,32,pcc6803,b,na,"aas,glpd,rubisco",0,na
28,50,0,na,1-batch,na,na,100,0.1,72,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,1,free fatty acid,na,na,na,na,-30000,0,0,0,0.604674797,0.007833672,na,0.75,32,pcc6803,b,na,aas,0,na
28,50,0,na,1-batch,na,na,100,0.1,72,na,247,5.43,1,0,0.2,0,na,na,0,na,1,na,0,0,0,na,fatty acyl-ACP,3,0,lipid,na,na,na,na,-30000,0,0,0,0.68597561,0.00973916,na,28,32,pcc6803,b,na,aas,0,na
28,50,0,na,1-batch,na,na,100,0.1,72,na,247,5.43,1,0,0.2,0,na,na,0,na,1,na,0,0,0,na,fatty acyl-ACP,4,0,free fatty acid,na,na,na,na,-30000,0,0,0,0.68597561,0.00973916,na,1.46,32,pcc6803,b,na,na,0,na
28,50,0,na,1-batch,na,na,100,0.1,96,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,2,lipid,na,na,na,na,-30000,0,0,0,0.50304878,0.005716463,na,41.2,32,pcc6803,b,na,na,0,na
28,50,0,na,1-batch,na,na,100,0.1,96,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,2,free fatty acid,na,na,na,na,-30000,0,0,0,0.50304878,0.005716463,na,1.4,32,pcc6803,b,na,"aas,glpd",0,na
28,50,0,na,1-batch,na,na,100,0.1,96,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,1,lipid,na,na,na,na,-30000,0,0,0,0.513211382,0.011432927,na,37.8,32,pcc6803,b,na,"aas,glpd",0,na
28,50,0,na,1-batch,na,na,100,0.1,96,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,1,free fatty acid,na,na,na,na,-30000,0,0,0,0.513211382,0.011432927,na,0.78,32,pcc6803,b,na,glpd,0,na
28,50,0,na,1-batch,na,na,100,0.1,96,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,3,lipid,na,na,na,na,-30000,0,0,0,0.574186992,0.009950881,na,40.1,32,pcc6803,b,na,glpd,0,na
28,50,0,na,1-batch,na,na,100,0.1,96,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,3,free fatty acid,na,na,na,na,-30000,0,0,0,0.574186992,0.009950881,na,1.55,32,pcc6803,b,na,"aas,glpd,rubisco",0,na
28,50,0,na,1-batch,na,na,100,0.1,96,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,1,lipid,na,na,na,na,-30000,0,0,0,0.716463415,0.007833672,na,45.7,32,pcc6803,b,na,"aas,glpd,rubisco",0,na
28,50,0,na,1-batch,na,na,100,0.1,96,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,1,free fatty acid,na,na,na,na,-30000,0,0,0,0.716463415,0.007833672,na,0.75,32,pcc6803,b,na,aas,0,na
28,50,0,na,1-batch,na,na,100,0.1,96,na,247,5.43,1,0,0.2,0,na,na,0,na,1,na,0,0,0,na,fatty acyl-ACP,3,0,lipid,na,na,na,na,-30000,0,0,0,0.802845528,0.00973916,na,28,32,pcc6803,b,na,aas,0,na
28,50,0,na,1-batch,na,na,100,0.1,96,na,247,5.43,1,0,0.2,0,na,na,0,na,1,na,0,0,0,na,fatty acyl-ACP,4,0,free fatty acid,na,na,na,na,-30000,0,0,0,0.802845528,0.00973916,na,1.46,32,pcc6803,b,na,na,0,na
28,50,0,na,1-batch,na,na,100,0.1,120,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,2,lipid,na,na,na,na,-30000,0,0,0,0.640243902,0.005716463,206,41.2,32,pcc6803,b,na,na,0,na
28,50,0,na,1-batch,na,na,100,0.1,120,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,2,free fatty acid,na,na,na,na,-30000,0,0,0,0.640243902,0.005716463,7,1.4,32,pcc6803,b,na,"aas,glpd",0,na
28,50,0,na,1-batch,na,na,100,0.1,120,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,3,lipid,na,na,na,na,-30000,0,0,0,0.736788618,0.009950881,200.5,40.1,32,pcc6803,b,na,"aas,glpd",0,na
28,50,0,na,1-batch,na,na,100,0.1,120,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,3,free fatty acid,na,na,na,na,-30000,0,0,0,0.736788618,0.009950881,7.8,1.55,32,pcc6803,b,na,"aas,glpd,rubisco",0,na
28,50,0,na,1-batch,na,na,100,0.1,120,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,1,lipid,na,na,na,na,-30000,0,0,0,0.782520325,0.007833672,228.7,45.7,32,pcc6803,b,na,"aas,glpd,rubisco",0,na
28,50,0,na,1-batch,na,na,100,0.1,120,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,1,free fatty acid,na,na,na,na,-30000,0,0,0,0.782520325,0.007833672,3.7,0.75,32,pcc6803,b,na,aas,0,na
28,50,0,na,1-batch,na,na,100,0.1,120,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,1,lipid,na,na,na,na,-30000,0,0,0,0.787601626,0.011432927,189.1,37.8,32,pcc6803,b,na,aas,0,na
28,50,0,na,1-batch,na,na,100,0.1,120,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,1,free fatty acid,na,na,na,na,-30000,0,0,0,0.787601626,0.011432927,3.9,0.78,32,pcc6803,b,na,glpd,0,na
28,50,0,na,1-batch,na,na,100,0.1,120,na,247,5.43,1,0,0.2,0,na,na,0,na,1,na,0,0,0,na,fatty acyl-ACP,3,0,lipid,na,na,na,na,-30000,0,0,0,0.965447154,0.00973916,139.8,28,32,pcc6803,b,na,glpd,0,na
28,50,0,na,1-batch,na,na,100,0.1,120,na,247,5.43,1,0,0.2,0,na,na,0,na,1,na,0,0,0,na,fatty acyl-ACP,4,0,free fatty acid,na,na,na,na,-30000,0,0,0,0.965447154,0.00973916,7.3,1.46,32,pcc6803,b,na,na,0,na
28,50,0,na,1-batch,na,na,100,0.1,144,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,2,lipid,na,na,na,na,-30000,0,0,0,0.757113821,0.005716463,na,26.6,32,pcc6803,b,na,na,0,na
28,50,0,na,1-batch,na,na,100,0.1,144,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,2,free fatty acid,na,na,na,na,-30000,0,0,0,0.757113821,0.005716463,na,0.77,32,pcc6803,b,na,"aas,glpd",0,na
28,50,0,na,1-batch,na,na,100,0.1,144,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,3,lipid,na,na,na,na,-30000,0,0,0,0.797764228,0.009950881,na,34.5,32,pcc6803,b,na,"aas,glpd",0,na
28,50,0,na,1-batch,na,na,100,0.1,144,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,3,free fatty acid,na,na,na,na,-30000,0,0,0,0.797764228,0.009950881,na,0.82,32,pcc6803,b,na,"aas,glpd,rubisco",0,na
28,50,0,na,1-batch,na,na,100,0.1,144,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,1,lipid,na,na,na,na,-30000,0,0,0,0.848577236,0.007833672,na,27,32,pcc6803,b,na,"aas,glpd,rubisco",0,na
28,50,0,na,1-batch,na,na,100,0.1,144,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,1,free fatty acid,na,na,na,na,-30000,0,0,0,0.848577236,0.007833672,na,0.9,32,pcc6803,b,na,aas,0,na
28,50,0,na,1-batch,na,na,100,0.1,144,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,1,lipid,na,na,na,na,-30000,0,0,0,1.041666667,0.011432927,na,35.8,32,pcc6803,b,na,aas,0,na
28,50,0,na,1-batch,na,na,100,0.1,144,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,1,free fatty acid,na,na,na,na,-30000,0,0,0,1.041666667,0.011432927,na,0.46,32,pcc6803,b,na,glpd,0,na
28,50,0,na,1-batch,na,na,100,0.1,144,na,247,5.43,1,0,0.2,0,na,na,0,na,1,na,0,0,0,na,fatty acyl-ACP,3,0,lipid,na,na,na,na,-30000,0,0,0,1.056910569,0.00973916,na,13.7,32,pcc6803,b,na,glpd,0,na
28,50,0,na,1-batch,na,na,100,0.1,144,na,247,5.43,1,0,0.2,0,na,na,0,na,1,na,0,0,0,na,fatty acyl-ACP,4,0,free fatty acid,na,na,na,na,-30000,0,0,0,1.056910569,0.00973916,na,0.72,32,pcc6803,b,na,na,0,na
28,50,0,na,1-batch,na,na,100,0.1,168,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,2,lipid,na,na,na,na,-30000,0,0,0,0.802845528,0.005716463,na,26.6,32,pcc6803,b,na,na,0,na
28,50,0,na,1-batch,na,na,100,0.1,168,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,2,free fatty acid,na,na,na,na,-30000,0,0,0,0.802845528,0.005716463,na,0.77,32,pcc6803,b,na,"aas,glpd",0,na
28,50,0,na,1-batch,na,na,100,0.1,168,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,1,lipid,na,na,na,na,-30000,0,0,0,1.006097561,0.007833672,na,27,32,pcc6803,b,na,"aas,glpd",0,na
28,50,0,na,1-batch,na,na,100,0.1,168,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,1,free fatty acid,na,na,na,na,-30000,0,0,0,1.006097561,0.007833672,na,0.9,32,pcc6803,b,na,aas,0,na
28,50,0,na,1-batch,na,na,100,0.1,168,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,3,3,lipid,na,na,na,na,-30000,0,0,0,1.036585366,0.009950881,na,34.5,32,pcc6803,b,na,aas,0,na
28,50,0,na,1-batch,na,na,100,0.1,168,na,247,5.43,1,0,0.2,0,na,na,0,na,0,na,0,0,0,1-genomic,fatty acyl-ACP,4,3,free fatty acid,na,na,na,na,-30000,0,0,0,1.036585366,0.009950881,na,0.82,32,pcc6803,b,na,"aas,glpd,rubisco",0,na
